http://dbpedia.org/resource/Thriller_(book),http://dbpedia.org/ontology/releaseDate,2006
http://dbpedia.org/resource/Hype_and_Glory,http://dbpedia.org/ontology/numberOfPages,306
http://dbpedia.org/resource/And_Chaos_Died,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/The_View_from_Saturday,http://dbpedia.org/ontology/releaseDate,1996
http://dbpedia.org/resource/Interzone_(book),http://www.w3.org/2000/01/rdf-schema#label,Interzone (book)
http://dbpedia.org/resource/Canada,http://dbpedia.org/ontology/isCountryOf,http://dbpedia.org/resource/Queen's_University
http://dbpedia.org/resource/The_Last_Words_of_Dutch_Schultz,http://dbpedia.org/ontology/releaseDate,1970
http://dbpedia.org/resource/Ryerson_University,http://dbpedia.org/ontology/arwuW,501
http://dbpedia.org/resource/The_Crystal_World,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/The_Wish_(novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Empire_Star,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Stanford_University,http://dbpedia.org/ontology/hasForStudent,http://dbpedia.org/resource/Vikram_Seth
http://dbpedia.org/resource/Swarthmore_College,http://www.w3.org/2000/01/rdf-schema#label,Swarthmore College
http://dbpedia.org/resource/Caleb_Carr,http://www.w3.org/2000/01/rdf-schema#label,Caleb Carr
http://dbpedia.org/resource/Don_Winslow,http://dbpedia.org/ontology/genre,Fiction
http://dbpedia.org/resource/The_Unlimited_Dream_Company,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Jeff_Lindsay_(writer),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Double_Dexter
http://dbpedia.org/resource/Jon_Scieszka,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Baloney_(Henry_P.)
http://dbpedia.org/resource/England,http://dbpedia.org/ontology/isCountryOf,http://dbpedia.org/resource/University_of_Leicester
http://dbpedia.org/resource/Sita_Ram_Goel,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Writer
http://dbpedia.org/resource/University_of_Oregon,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/University
http://dbpedia.org/resource/Breathers:_A_Zombie's_Lament,http://dbpedia.org/ontology/numberOfPages,320
http://dbpedia.org/resource/Charles_Stross,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Jennifer_Morgue
http://dbpedia.org/resource/Swarthmore_College,http://dbpedia.org/ontology/endowment,1.846E9
http://dbpedia.org/resource/Susan_Hill,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Brown_Girl_in_the_Ring_(novel),http://www.w3.org/2000/01/rdf-schema#label,Brown Girl in the Ring (novel)
http://dbpedia.org/resource/Direct_Descent,http://www.w3.org/2000/01/rdf-schema#label,Direct Descent
http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flare_(novel)
http://dbpedia.org/resource/University_of_Nottingham,http://dbpedia.org/ontology/hasForStudent,http://dbpedia.org/resource/John_Peel_(writer)
http://dbpedia.org/resource/No_Logo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Rhode_Island_School_of_Design,http://dbpedia.org/ontology/endowment,3.283E8
http://dbpedia.org/resource/University_of_Saskatchewan,http://dbpedia.org/ontology/endowment,2.14E8
http://dbpedia.org/resource/Brad_Meltzer,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/I_Am_Rosa_Parks
http://dbpedia.org/resource/Adam_Roberts_(British_writer),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Carol_Ryrie_Brink,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Caddie_Woodlawn_(musical)
http://dbpedia.org/resource/1st_to_Die,http://dbpedia.org/ontology/numberOfPages,462
http://dbpedia.org/resource/Patricia_MacLachlan,http://xmlns.com/foaf/0.1/gender,female
http://dbpedia.org/resource/Empire_(Saylor_novel),http://dbpedia.org/ontology/releaseDate,2010
http://dbpedia.org/resource/Tucker_Max,http://www.w3.org/2000/01/rdf-schema#label,Tucker Max
http://dbpedia.org/resource/Moscow_Rules_(novel),http://www.w3.org/2000/01/rdf-schema#label,Moscow Rules (novel)
http://dbpedia.org/resource/University_of_Pennsylvania,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/University
http://dbpedia.org/resource/The_Cunning_Man,http://www.w3.org/2000/01/rdf-schema#label,The Cunning Man
http://dbpedia.org/resource/Harvard_College,http://www.w3.org/2000/01/rdf-schema#label,Harvard College
http://dbpedia.org/resource/State_University_of_New_York_at_Potsdam,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Fossil_Hunter,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Patricia_MacLachlan,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Sarah,_Plain_and_Tall"
http://dbpedia.org/resource/University_of_British_Columbia,http://dbpedia.org/ontology/endowment,1.8E9
http://dbpedia.org/resource/More_Sideways_Arithmetic_from_Wayside_School,http://dbpedia.org/ontology/numberOfPages,94
"http://dbpedia.org/resource/God_Bless_You,_Mr._Rosewater",http://dbpedia.org/ontology/numberOfPages,218
http://dbpedia.org/resource/The_Quantum_Rose,http://www.w3.org/2000/01/rdf-schema#label,The Quantum Rose
http://dbpedia.org/resource/Robert_Coover,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/John_Grisham,http://www.w3.org/2000/01/rdf-schema#label,John Grisham
http://dbpedia.org/resource/The_Venus_Throw,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/And_the_Band_Played_On,http://dbpedia.org/ontology/numberOfPages,630
http://dbpedia.org/resource/Jon_Ronson,http://dbpedia.org/ontology/genre,NonFiction
http://dbpedia.org/resource/Fossil_Hunter,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Moonlight_Mile_(novel),http://www.w3.org/2000/01/rdf-schema#label,Moonlight Mile (novel)
http://dbpedia.org/resource/Kate_Atkinson,http://xmlns.com/foaf/0.1/gender,female
http://dbpedia.org/resource/The_Wretched_Stone,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/His_Excellency:_George_Washington,http://dbpedia.org/ontology/numberOfPages,320
http://dbpedia.org/resource/Mountains_Beyond_Mountains,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Harlan_Coben,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/One_False_Move_(Coben_novel)
http://dbpedia.org/resource/City_of_Illusions,http://dbpedia.org/ontology/numberOfPages,160
http://dbpedia.org/resource/The_Golden_Key_(novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Bridging_the_Galaxies,http://www.w3.org/2000/01/rdf-schema#label,Bridging the Galaxies
http://dbpedia.org/resource/Alexander_McCall_Smith,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Morality_for_Beautiful_Girls
http://dbpedia.org/resource/Arms_of_Nemesis,http://dbpedia.org/ontology/numberOfPages,305
http://dbpedia.org/resource/Shorter_Views,http://dbpedia.org/ontology/numberOfPages,464
http://dbpedia.org/resource/Karen_Cushman,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Looking_for_Alaska,http://dbpedia.org/ontology/numberOfPages,223
http://dbpedia.org/resource/The_Mask_of_Loki,http://dbpedia.org/ontology/numberOfPages,340
http://dbpedia.org/resource/Rutgers_University,http://dbpedia.org/ontology/hasForStudent,http://dbpedia.org/resource/Alan_E._Nourse
http://dbpedia.org/resource/A_Pale_View_of_Hills,http://dbpedia.org/ontology/numberOfPages,192
http://dbpedia.org/resource/Brad_Meltzer,http://www.w3.org/2000/01/rdf-schema#label,Brad Meltzer
http://dbpedia.org/resource/To_the_Devil_—_a_Diva!,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Human_Smoke,http://dbpedia.org/ontology/releaseDate,2008
http://dbpedia.org/resource/Inconstant_Moon,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Way_Up_High,http://dbpedia.org/ontology/releaseDate,1992
http://dbpedia.org/resource/The_Laws_of_Our_Fathers,http://dbpedia.org/ontology/numberOfPages,832
http://dbpedia.org/resource/Douglas_Preston,http://xmlns.com/foaf/0.1/gender,male
http://dbpedia.org/resource/The_Trigger,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/The_Brethren_(novel),http://dbpedia.org/ontology/releaseDate,2000
http://dbpedia.org/resource/Amherst_College,http://dbpedia.org/ontology/hasForStudent,http://dbpedia.org/resource/David_Foster_Wallace
http://dbpedia.org/resource/J._G._Ballard,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Disaster_Area
http://dbpedia.org/resource/Empire_(Saylor_novel),http://dbpedia.org/ontology/numberOfPages,589
http://dbpedia.org/resource/U.S.,http://dbpedia.org/ontology/isCountryOf,http://dbpedia.org/resource/University_of_Iowa
http://dbpedia.org/resource/Heir_of_Sea_and_Fire,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/City_of_the_Sun_(Levien_novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Flare_(novel),http://dbpedia.org/ontology/numberOfPages,344
